"id_concess";"id_annonce";"id_categorie";"categorie";"id_marque";"marque";"modele";"cylindree";"commentaire";"prix";"adresse";"code_postal";"ville";"nom_concess";"contact";"tel";"email";"couleur";"date_mise";"annee_modele";"kilometre";"garantie";"premiere_main";"url_site";"photo1";"photo2";"photo3";"photo4";"photo5";"date_ajout";"date_modification"
"124072";"1598217";"16";"Quad utilitaire";"35";"YAMAHA";"GRIZZLY 450 4X4 EPS";"450";"Optez pour la direction assistée Le Grizzly 450 EPS est équipé d'une direction assistée électrique (Electronic Power Steering ou EPS) qui favorise sa facilité de conduite. Il est aussi adapté à un usage professionnel qu'à la balade. Dans cette configuration avec des pneus plus légers, sa maniabilité et son agilité sont optimisées. Les principaux composants du Grizzly 450 EPS ont été revus afin que leur poids soit réduit. Même la selle encore plus confortable, a subi des modifications. Son moteur de 421 cm³ à refroidissement liquide délivre une puissance et un couple importants dès les bas régimes. Ces caractéristiques moteur, alliées au pont avant débrayable et bloquant On-Command® et la transmission Ultramatic® facilitent par exemple le déplacement de lourdes charges. Le Grizzly 450 4x4 EPS en coloris bleu n'est pas disponible en France.";"9099";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598217&photo_name=b9beb2f-9c93189-1379fa0&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598217&photo_name=b9beb2f-9c93189-1379fa0_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598217&photo_name=b9beb2f-9c93189-1379fa0_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598217&photo_name=b9beb2f-9c93189-1379fa0_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598217&photo_name=b9beb2f-9c93189-1379fa0_4&w=600";"11/02/2016";"11/02/2016"
"124072";"1598215";"16";"Quad utilitaire";"35";"YAMAHA";"GRIZZLY 350 4X4";"350";"Une efficacité redoutable Le Grizzly 350 4x4 est le quad préféré des exploitants agricoles et des centres équestres. Il a été conçu pour régner sur les prairies. Son moteur robuste associé à la boîte automatique Ultramatic® de Yamaha lui permettent de gravir aisément les pentes les plus raides. Ses suspensions à l'avant et à l'arrière permettent de rouler sans problème sur les terrains les plus défoncés et son pont avant débrayable et bloquant On-Command® 2x4/4x4 permet de passer en douceur du mode deux roues motrices au mode quatre roues motrices. Ses porte-bagages avant et arrière peuvent transporter jusqu'à 120 kg. Le Grizzly 350 4x4 est un quad utilitaire maniable, pratique, économique et confortable qui ne nécessite qu'un entretien minime. Une large gamme d'accessoires (semoirs, épandeurs, herses, lames...) permet au Grizzly 350 4x4 de s'adapter aux exigences de nombreux professionnels. Travailler devient vite plus plaisant !";"6999";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598215&photo_name=c029c54-ba6412a-be6b895&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598215&photo_name=c029c54-ba6412a-be6b895_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598215&photo_name=c029c54-ba6412a-be6b895_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598215&photo_name=c029c54-ba6412a-be6b895_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598215&photo_name=c029c54-ba6412a-be6b895_4&w=600";"11/02/2016";"11/02/2016"
"124072";"1598212";"16";"Quad utilitaire";"35";"YAMAHA";"GRIZZLY 350 4X2";"350";"Pour joindre l'utile à l'agréable Grâce au faible poids de son châssis et à la puissance de sa motorisation quatre temps de 348 cm³ refroidie par air et huile, le Grizzly 350 2x4 est performant et maniable. Le Grizzly 350 2x4 est un quad utilitaire parfaitement adapté à la randonnée. Sa transmission à deux roues motrices contribue à son poids réduit et ne nécessite que peu d'entretien. Le Grizzly 350 2x4 peut transporter sur ses porte-bagages une charge cumulée de 120 kg identique à celle de la version 4x4. Le faible poids du Grizzly 350 2x4 lui permet d'avoir une excellente motricité. Sa position de conduite est agréable et ergonomique. Les suspensions avant à double triangle contribuent également au confort du Grizzly 350 2x4.";"5399";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598212&photo_name=d7930c7-47bc759-6e82d22&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598212&photo_name=d7930c7-47bc759-6e82d22_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598212&photo_name=d7930c7-47bc759-6e82d22_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598212&photo_name=d7930c7-47bc759-6e82d22_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598212&photo_name=d7930c7-47bc759-6e82d22_4&w=600";"11/02/2016";"11/02/2016"
"124072";"1598211";"15";"Quad loisirs";"35";"YAMAHA";"YXZ1000R";"1000";"Le SSV supersport par Yamaha Le Yamaha YXZ1000R ultra-racé est doté d'un puissant moteur trois cylindres de 998 cm³ enchâssé dans un châssis haute technologie. Avec ses suspensions à grands débattements et ses freins à disque sur les quatre roues, il est conçu comme un SSV 100 % sportif destiné aux amateurs de sensations fortes. Sautez dans son cockpit digne d'un avion de chasse, glissez-vous dans un siège baquet ergonomique et préparez-vous à des accélérations époustouflantes au volant d'un véhicule tout-terrain hyper maniable, véritablement taillé pour l'aventure. Le surprenant YXZ1000R et sa série limitée 60e anniversaire placent la barre à un niveau jamais atteint. Avec leurs spécifications avancées et leurs performances extraordinaires, ces SSV supersport sont sur le point de transformer irrémédiablement l'univers du tout-terrain.";"24999";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598211&photo_name=802ac7e-9487d93-e1cfe05&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598211&photo_name=802ac7e-9487d93-e1cfe05_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598211&photo_name=802ac7e-9487d93-e1cfe05_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598211&photo_name=802ac7e-9487d93-e1cfe05_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598211&photo_name=802ac7e-9487d93-e1cfe05_4&w=600";"11/02/2016";"11/02/2016"
"124072";"1598209";"16";"Quad utilitaire";"35";"YAMAHA";"WOLVERINE 700 R EPS";"700";"Partez à l'aventure ! Le Wolverine-R de Yamaha est un véhicule deux-places qui s'apprête à faire découvrir les joies du tout-terrain à un plus large public. Doté d'un équipement digne d'une voiture et offrant un niveau élevé de confort et de sécurité, ce véhicule 4x4 vous ouvre les portes d'un tout nouvel univers de sensations et de plaisir. Avec son châssis compact, ses deux places et son moteur puissant et coupleux, le Wolverine-R est conçu pour se jouer de toutes les embûches qu'il trouvera sur son passage. Équipé d'une boîte entièrement automatique facile à utiliser, d'un système de sélection électrique des modes deux et quatre roues motrices et d'une direction assistée électronique (EPS), le Wolverine-R n'attend que vous. Partez explorer le monde !";"16699";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598209&photo_name=b6e6dca-43a8c1c-0559616&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598209&photo_name=b6e6dca-43a8c1c-0559616_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598209&photo_name=b6e6dca-43a8c1c-0559616_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598209&photo_name=b6e6dca-43a8c1c-0559616_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598209&photo_name=b6e6dca-43a8c1c-0559616_4&w=600";"11/02/2016";"11/02/2016"
"124072";"1598035";"2";"Cross";"35";"YAMAHA";"PW 50";"50";"En avant pour de belles aventures tout-terrain  Dans l'univers des motos pour enfants, Yamaha occupe la première place. Avec un moteur deux temps de 50 cm³, la PW50 est une moto pour enfant, facile à piloter. C'est le modèle favori des enfants comme des parents. Un limiteur de vitesse permet aux parents d'adapter la puissance moteur aux aptitudes du jeune pilote. Son moteur deux temps de 50 cm³, plein d'allant, est équipé d'une boîte entièrement automatique qui simplifie la conduite. De plus, la transmission à cardan réduit au minimum l'entretien du PW50.  Avec un poids plume de 39 kg, cette moto d'initiation compacte garantit aux enfants des heures de plaisir tout en développant leur aptitude à la conduite.  Véhicule non homologué : interdiction de circulation sur les voies ouvertes au public. ";"1699";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598035&photo_name=7d51581-b3c637d-b54fb4d&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598035&photo_name=7d51581-b3c637d-b54fb4d_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598035&photo_name=7d51581-b3c637d-b54fb4d_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598035&photo_name=7d51581-b3c637d-b54fb4d_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598035&photo_name=7d51581-b3c637d-b54fb4d_4&w=600";"10/02/2016";"20/02/2016"
"124072";"1598034";"2";"Cross";"35";"YAMAHA";"TTR 50 E";"50";"Une quatre temps sophistiqué pour enfant  Elle a tous les atouts pour faire du rêve de chaque jeune pilote une réalité.  En effet, tout dans cette mini moto est conçu pour offrir aux enfants de 4 à 7 ans une expérience de pilotage simple et amusante. Côté simplicité, le moteur quatre temps de 50 cm³ à démarreur électrique est équipé d'une transmission semi-automatique à trois vitesses et, pour permettre aux parents d'exercer un contrôle, la TT-R50E ne peut démarrer que si la clé de contact est mise.  La partie-cycle robuste de couleur bleue est inspirée des modèles Yamaha de Grand Prix et, avec sa suspension à longue course et ses pneus à crampons, elle promet des heures d'amusement à toute la famille.  Véhicule non homologué : interdiction de circulation sur les voies ouvertes au public. ";"1799";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598034&photo_name=558e94d-1f505f7-0f41026&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598034&photo_name=558e94d-1f505f7-0f41026_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598034&photo_name=558e94d-1f505f7-0f41026_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598034&photo_name=558e94d-1f505f7-0f41026_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598034&photo_name=558e94d-1f505f7-0f41026_4&w=600";"10/02/2016";"20/02/2016"
"124072";"1598030";"2";"Cross";"35";"YAMAHA";"TTR 110";"110";"L'inspiration qui conduit à la victoire.  Destinée aux pilotes novices ou à ceux qui veulent passer à l'étape suivante après la TT-R50E plus petite, l'élégante TT-R110E fait partie de la gamme TT-R de Yamaha, leader sur le marché.  Sa partie-cycle de style motocross, dans la finition bleue des modèles de compétition de Yamaha, est directement inspirée des YZ de Grand Prix MX. Pour faciliter son pilotage et renforcer son confort, cette séduisante moto pour les jeunes est équipée de systèmes de suspension avant et arrière à longue course.  Débutants ou expérimentés, les pilotes de tout-terrain vont adorer son moteur 4 temps de 110 cm3, à la fois performant et souple. De plus, grâce à la boîte automatique à 4 vitesses, ils n'ont même plus à se soucier du levier d'embrayage.  Véhicule non homologué : interdiction de circulation sur les voies ouvertes au public. ";"3099";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598030&photo_name=75c9e31-f9e0200-3312bca&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598030&photo_name=75c9e31-f9e0200-3312bca_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598030&photo_name=75c9e31-f9e0200-3312bca_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598030&photo_name=75c9e31-f9e0200-3312bca_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598030&photo_name=75c9e31-f9e0200-3312bca_4&w=600";"10/02/2016";"20/02/2016"
"124072";"1598028";"2";"Cross";"35";"YAMAHA";"YZ 85 LW";"85";" La victoire dans la peau  Depuis des décennies, Yamaha propose de véritables motos de cross pour les jeunes, et nous sommes fiers que l'YZ85 ait contribué à lancer la carrière de nombreux champions.  Une quarantaine d'années plus tard, nous jouons encore un rôle déterminant dans la compétition junior, un savoir-faire unique qui permet à Yamaha de se démarquer. Un moteur et un châssis affûtés, un habillage affiné et un style moderne donnent à l'YZ85LW version grandes roues une allure tendance.  L'YZ85LW est équipée d'un moteur deux temps de 85 cm³ à refroidissement liquide délivrant une puissance redoutable. Avec son châssis léger et maniable et son look moderne, cette moto de cross est plébiscitée par les futurs champions.  Véhicule non homologué : interdiction de circulation sur les voies ouvertes au public. ";"4599";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598028&photo_name=89173c2-57569f2-8c36e1b&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598028&photo_name=89173c2-57569f2-8c36e1b_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598028&photo_name=89173c2-57569f2-8c36e1b_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598028&photo_name=89173c2-57569f2-8c36e1b_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598028&photo_name=89173c2-57569f2-8c36e1b_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1598020";"2";"Cross";"35";"YAMAHA";"TTR 125 LW";"125";"Pour débuter en compétition  Avec des équipements conçus pour la compétition, dont un frein à disque à l'avant, une partie cycle légère et solide ainsi que des suspensions avant et arrière à longue course, la TT-R125LW est idéale pour succéder à la TT-R110E quand le jeune pilote grandi.  Le monocylindre quatre temps de 125 cm³ de la TT-R125LW, fiable et facile à entretenir, apporte toute la puissance attendue et recherchée par les jeunes pilotes de moto cross.  L'important débattement des suspensions (avant 180 mm et arrière 168 mm) permet à la TT-R125LW d'affronter les terrains les plus difficiles. Bien entendu, comme pour tous les modèles, du 50 cm³ aux 125 cm³, de la gamme TT-R vous pouvez compter sur la qualité et la fiabilité Yamaha.  Véhicule non homologué : interdiction de circulation sur les voies ouvertes au public. ";"3799";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598020&photo_name=04e81bf-48f0675-19407cf&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598020&photo_name=04e81bf-48f0675-19407cf_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598020&photo_name=04e81bf-48f0675-19407cf_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598020&photo_name=04e81bf-48f0675-19407cf_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598020&photo_name=04e81bf-48f0675-19407cf_4&w=600";"10/02/2016";"20/02/2016"
"124072";"1598019";"2";"Cross";"35";"YAMAHA";"YZ 125";"125";" Légère, vive et ardente.  Le secret de la victoire : passer des heures à s'entraîner sur la piste. Mais si vous voulez vraiment figurer parmi les meilleurs, vous aurez besoin de talent, de bonnes aptitudes physiques et de détermination. Sans oublier la bonne moto.  C'est là que l'YZ125 entre en piste. Dotée d'un moteur nerveux et d'un châssis en aluminium extrêmement réactif, cette moto légère à moteur deux temps de 125 cm³ a su s'imposer parmi les meilleures.  Cette moto de cross dont la réputation n'est plus à faire est équipée de suspensions avant et arrière ultra réactives qui la rendent extrêmement maniable et permettent une vitesse de passage en courbe élevée. En outre, les plastiques affinés rappellent le style des motos d'usine. Le seul atout qui lui manque, c'est vous.  Véhicule non homologué : interdiction de circulation sur les voies ouvertes au public. ";"7099";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598019&photo_name=be2e604-21c798c-f8e1644&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598019&photo_name=be2e604-21c798c-f8e1644_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598019&photo_name=be2e604-21c798c-f8e1644_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598019&photo_name=be2e604-21c798c-f8e1644_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598019&photo_name=be2e604-21c798c-f8e1644_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1598017";"2";"Cross";"35";"YAMAHA";"YZ 250";"250";" Légère, vive et intense.  Si vous êtes grand amateur de motos tout-terrain, vous savez sans doute que l'YZ250 possède un palmarès impressionnant. Au fil des années, cette moto de cross racée a raflé presque toutes les récompenses qui s'offraient à elle en motocross et en supercross.  Équipée d'un moteur explosif et d'un châssis en aluminium léger, l'YZ250 occupe une place spéciale dans le cour des pilotes qui ont grandi avec les deux temps. Et elle ne laisse pas non plus indifférente la nouvelle génération de pilotes qui cherchent simplement à se faire plaisir.  Le style élancé de son habillage lui donne un look de moto d'usine, tandis que sa fourche et sa suspension arrière, directement issues des YZ-F, augmentent ses chances de victoire !  Véhicule non homologué : interdiction de circulation sur les voies ouvertes au public. ";"7899";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598017&photo_name=e40d455-dd2324c-36e232a&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598017&photo_name=e40d455-dd2324c-36e232a_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598017&photo_name=e40d455-dd2324c-36e232a_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598017&photo_name=e40d455-dd2324c-36e232a_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598017&photo_name=e40d455-dd2324c-36e232a_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1598011";"2";"Cross";"35";"YAMAHA";"YZ 250 F";"250";" En avance sur son temps  Voici la moto qui a complètement révolutionné la catégorie 250. Avec sa culasse inversée, son cylindre incliné vers l'arrière et son réservoir de carburant sous la selle, l'YZ250F fait office de pionnière sur le marché des motos de cross.  Peu de temps après son entrée dans la compétition, cette moto a remporté les championnats AMA 250 en catégories Supercross et Motocross, le titre mondial WMX et de multiples victoires de manches en GP. Pour 2016, nous avons apporté à l'YZ250F diverses évolutions techniques pour qu'elle garde toujours une longueur d'avance sur ses concurrentes.  Grâce aux évolutions du moteur, de la sélection et du châssis, la toute dernière YZ250F est conçue pour offrir des performances et une facilité d'utilisation accrues, ce qui fait d'elle la moto idéale pour les pilotes amateurs et professionnels.  Véhicule non homologué : interdiction de circulation sur les voies ouvertes au public. ";"7999";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598011&photo_name=2883f1e-651ccd0-c4d0eff&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598011&photo_name=2883f1e-651ccd0-c4d0eff_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598011&photo_name=2883f1e-651ccd0-c4d0eff_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598011&photo_name=2883f1e-651ccd0-c4d0eff_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598011&photo_name=2883f1e-651ccd0-c4d0eff_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1598009";"4";"Enduro";"35";"YAMAHA";"WRF 250";"250";"Diablement bien conçue  Chez Yamaha, nous avons toujours suivi notre instinct. Et ce sont nos différences qui rendent nos motos si spéciales. Lorsque vous observez le moteur high-tech « inversé » de la WR250F, vous vous apercevez que ce qui peut paraître insensé pour certains devient tout à fait pertinent pour nous !  L'architecture du moteur, avec une admission située sur l'avant du cylindre et une boîte à air en position haute, est directement issue de l'YZ250F qui a tenu en respect la concurrence aux États-unis, en Europe et en Australie.  Grâce à sa puissance et sa grande maniabilité, la nouvelle WR250F est sur le point d'apporter au monde de l'enduro les dernières avancées technologiques en matière de moteur et de châssis. ";"9199";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598009&photo_name=5095757-301f247-18fb683&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598009&photo_name=5095757-301f247-18fb683_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598009&photo_name=5095757-301f247-18fb683_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598009&photo_name=5095757-301f247-18fb683_3&w=600";"";"10/02/2016";"20/02/2016"
"124072";"1598002";"2";"Cross";"35";"YAMAHA";"YZ 450 F";"450";" En avance sur son temps  Avec sa culasse inversée, son châssis ultra compact et ses suspensions sophistiquées, la toute dernière YZ450F est prête à donner un nouveau souffle à votre carrière de pilote.  Avec de nouveaux arbres à cames et un calage des soupapes optimisé, cette moto de compétition développée en MXGP offre un moteur facile et homogène, vous permettant ainsi d'exploiter pleinement sa puissance hors du commun. Le disque de frein avant plus grand (270 mm de diamètre) vous permet de freiner plus fort et plus tard, tandis que les nouveaux réglages de suspension et les évolutions du châssis vous garantissent une meilleure motricité et un feeling amélioré.  Dotée du tout dernier système électronique de contrôle des départs vous assurant des départs plus efficaces, l'YZ450F est conçue pour gagner. Elle vous rapproche un peu plus de la maîtrise totale.  Véhicule non homologué : interdiction de circulation sur les voies ouvertes au public. ";"8499";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598002&photo_name=704a581-65a3e6e-e6f9b06&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598002&photo_name=704a581-65a3e6e-e6f9b06_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598002&photo_name=704a581-65a3e6e-e6f9b06_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598002&photo_name=704a581-65a3e6e-e6f9b06_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1598002&photo_name=704a581-65a3e6e-e6f9b06_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597991";"4";"Enduro";"35";"YAMAHA";"WRF 450";"450";" Diablement bien conçue  Équipée des dernières technologies moteur et châssis développées pour nos YZ de cross, la WR450F est prête à bouleverser le monde du tout-terrain.  Cette nouvelle génération de WR-F offre du couple et des performances exceptionnelles tout en restant exploitable. Elle s'adresse aussi bien aux passionnés d'enduro, qu'aux pilotes de rallye, sans oublier les amateurs de balade.  Pour une maniabilité optimale, cette moto d'enduro « high-tech » est équipée d'un châssis compact dont l'agencement optimise le centrage des masses. Sa boîte de vitesses à cinq rapports adaptés à la pratique de l'enduro, sa nouvelle suspension KYB® et sa commande de démarreur avec contacteur intégré font de la Yamaha WR450F une battante. ";"9599";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597991&photo_name=c98620d-91e3d91-1638ea3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597991&photo_name=c98620d-91e3d91-1638ea3_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597991&photo_name=c98620d-91e3d91-1638ea3_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597991&photo_name=c98620d-91e3d91-1638ea3_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597991&photo_name=c98620d-91e3d91-1638ea3_4&w=600";"10/02/2016";"10/02/2016"
